dteday,season,yr,hr,riders,rider_type,price,COGS,Revenue,Expense,profit
2022-06-24 00:00:00.0000000,3,1,21,76,casual,4.99,1.56,379.24,118.56,260.68
2022-06-24 00:00:00.0000000,3,1,22,53,casual,4.99,1.56,264.47,82.68,181.79
2022-06-24 00:00:00.0000000,3,1,23,20,casual,4.99,1.56,99.8,31.2,68.6
2022-06-25 00:00:00.0000000,3,1,0,31,casual,4.99,1.56,154.69,48.36,106.33
2022-06-25 00:00:00.0000000,3,1,1,11,casual,4.99,1.56,54.89,17.16,37.73
2022-06-25 00:00:00.0000000,3,1,2,4,casual,4.99,1.56,19.96,6.24,13.72
2022-06-25 00:00:00.0000000,3,1,3,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-25 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-06-25 00:00:00.0000000,3,1,5,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-25 00:00:00.0000000,3,1,6,11,casual,4.99,1.56,54.89,17.16,37.73
2022-06-25 00:00:00.0000000,3,1,7,30,casual,4.99,1.56,149.7,46.8,102.9
2022-06-25 00:00:00.0000000,3,1,8,53,casual,4.99,1.56,264.47,82.68,181.79
2022-06-25 00:00:00.0000000,3,1,9,37,casual,4.99,1.56,184.63,57.72,126.91
2022-06-25 00:00:00.0000000,3,1,10,58,casual,4.99,1.56,289.42,90.48,198.94
2022-06-25 00:00:00.0000000,3,1,11,54,casual,4.99,1.56,269.46,84.24,185.22
2022-06-25 00:00:00.0000000,3,1,12,74,casual,4.99,1.56,369.26,115.44,253.82
2022-06-25 00:00:00.0000000,3,1,13,79,casual,4.99,1.56,394.21,123.24,270.97
2022-06-25 00:00:00.0000000,3,1,14,90,casual,4.99,1.56,449.1,140.4,308.7
2022-06-25 00:00:00.0000000,3,1,15,65,casual,4.99,1.56,324.35,101.4,222.95
2022-06-25 00:00:00.0000000,3,1,16,104,casual,4.99,1.56,518.96,162.24,356.72
2022-06-25 00:00:00.0000000,3,1,17,76,casual,4.99,1.56,379.24,118.56,260.68
2022-06-25 00:00:00.0000000,3,1,18,100,casual,4.99,1.56,499,156,343
2022-06-25 00:00:00.0000000,3,1,19,74,casual,4.99,1.56,369.26,115.44,253.82
2022-06-25 00:00:00.0000000,3,1,20,100,casual,4.99,1.56,499,156,343
2022-06-25 00:00:00.0000000,3,1,21,50,casual,4.99,1.56,249.5,78,171.5
2022-06-25 00:00:00.0000000,3,1,22,21,casual,4.99,1.56,104.79,32.76,72.03
2022-06-25 00:00:00.0000000,3,1,23,15,casual,4.99,1.56,74.85,23.4,51.45
2022-06-26 00:00:00.0000000,3,1,0,8,casual,4.99,1.56,39.92,12.48,27.44
2022-06-26 00:00:00.0000000,3,1,1,11,casual,4.99,1.56,54.89,17.16,37.73
2022-06-26 00:00:00.0000000,3,1,2,2,casual,4.99,1.56,9.98,3.12,6.86
2022-06-26 00:00:00.0000000,3,1,3,2,casual,4.99,1.56,9.98,3.12,6.86
2022-06-26 00:00:00.0000000,3,1,4,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-26 00:00:00.0000000,3,1,5,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-26 00:00:00.0000000,3,1,6,12,casual,4.99,1.56,59.88,18.72,41.16
2022-06-26 00:00:00.0000000,3,1,7,21,casual,4.99,1.56,104.79,32.76,72.03
2022-06-26 00:00:00.0000000,3,1,8,34,casual,4.99,1.56,169.66,53.04,116.62
2022-06-26 00:00:00.0000000,3,1,9,30,casual,4.99,1.56,149.7,46.8,102.9
2022-06-26 00:00:00.0000000,3,1,10,37,casual,4.99,1.56,184.63,57.72,126.91
2022-06-26 00:00:00.0000000,3,1,11,46,casual,4.99,1.56,229.54,71.76,157.78
2022-06-26 00:00:00.0000000,3,1,12,80,casual,4.99,1.56,399.2,124.8,274.4
2022-06-26 00:00:00.0000000,3,1,13,74,casual,4.99,1.56,369.26,115.44,253.82
2022-06-26 00:00:00.0000000,3,1,14,81,casual,4.99,1.56,404.19,126.36,277.83
2022-06-26 00:00:00.0000000,3,1,15,88,casual,4.99,1.56,439.12,137.28,301.84
2022-06-26 00:00:00.0000000,3,1,16,67,casual,4.99,1.56,334.33,104.52,229.81
2022-06-26 00:00:00.0000000,3,1,17,104,casual,4.99,1.56,518.96,162.24,356.72
2022-06-26 00:00:00.0000000,3,1,18,105,casual,4.99,1.56,523.95,163.8,360.15
2022-06-26 00:00:00.0000000,3,1,19,83,casual,4.99,1.56,414.17,129.48,284.69
2022-06-26 00:00:00.0000000,3,1,20,88,casual,4.99,1.56,439.12,137.28,301.84
2022-06-26 00:00:00.0000000,3,1,21,61,casual,4.99,1.56,304.39,95.16,209.23
2022-06-26 00:00:00.0000000,3,1,22,26,casual,4.99,1.56,129.74,40.56,89.18
2022-06-26 00:00:00.0000000,3,1,23,13,casual,4.99,1.56,64.87,20.28,44.59
2022-06-27 00:00:00.0000000,3,1,0,15,casual,4.99,1.56,74.85,23.4,51.45
2022-06-27 00:00:00.0000000,3,1,1,5,casual,4.99,1.56,24.95,7.8,17.15
2022-06-27 00:00:00.0000000,3,1,2,2,casual,4.99,1.56,9.98,3.12,6.86
2022-06-27 00:00:00.0000000,3,1,3,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-27 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-06-27 00:00:00.0000000,3,1,5,2,casual,4.99,1.56,9.98,3.12,6.86
2022-06-27 00:00:00.0000000,3,1,6,7,casual,4.99,1.56,34.93,10.92,24.01
2022-06-27 00:00:00.0000000,3,1,7,29,casual,4.99,1.56,144.71,45.24,99.47
2022-06-27 00:00:00.0000000,3,1,8,49,casual,4.99,1.56,244.51,76.44,168.07
2022-06-27 00:00:00.0000000,3,1,9,29,casual,4.99,1.56,144.71,45.24,99.47
2022-06-27 00:00:00.0000000,3,1,10,34,casual,4.99,1.56,169.66,53.04,116.62
2022-06-27 00:00:00.0000000,3,1,11,64,casual,4.99,1.56,319.36,99.84,219.52
2022-06-27 00:00:00.0000000,3,1,12,77,casual,4.99,1.56,384.23,120.12,264.11
2022-06-27 00:00:00.0000000,3,1,13,77,casual,4.99,1.56,384.23,120.12,264.11
2022-06-27 00:00:00.0000000,3,1,14,78,casual,4.99,1.56,389.22,121.68,267.54
2022-06-27 00:00:00.0000000,3,1,15,61,casual,4.99,1.56,304.39,95.16,209.23
2022-06-27 00:00:00.0000000,3,1,16,55,casual,4.99,1.56,274.45,85.8,188.65
2022-06-27 00:00:00.0000000,3,1,17,113,casual,4.99,1.56,563.87,176.28,387.59
2022-06-27 00:00:00.0000000,3,1,18,85,casual,4.99,1.56,424.15,132.6,291.55
2022-06-27 00:00:00.0000000,3,1,19,101,casual,4.99,1.56,503.99,157.56,346.43
2022-06-27 00:00:00.0000000,3,1,20,76,casual,4.99,1.56,379.24,118.56,260.68
2022-06-27 00:00:00.0000000,3,1,21,54,casual,4.99,1.56,269.46,84.24,185.22
2022-06-27 00:00:00.0000000,3,1,22,52,casual,4.99,1.56,259.48,81.12,178.36
2022-06-27 00:00:00.0000000,3,1,23,11,casual,4.99,1.56,54.89,17.16,37.73
2022-06-28 00:00:00.0000000,3,1,0,2,casual,4.99,1.56,9.98,3.12,6.86
2022-06-28 00:00:00.0000000,3,1,1,11,casual,4.99,1.56,54.89,17.16,37.73
2022-06-28 00:00:00.0000000,3,1,2,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-28 00:00:00.0000000,3,1,3,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-28 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-06-28 00:00:00.0000000,3,1,5,8,casual,4.99,1.56,39.92,12.48,27.44
2022-06-28 00:00:00.0000000,3,1,6,8,casual,4.99,1.56,39.92,12.48,27.44
2022-06-28 00:00:00.0000000,3,1,7,24,casual,4.99,1.56,119.76,37.44,82.32
2022-06-28 00:00:00.0000000,3,1,8,40,casual,4.99,1.56,199.6,62.4,137.2
2022-06-28 00:00:00.0000000,3,1,9,33,casual,4.99,1.56,164.67,51.48,113.19
2022-06-28 00:00:00.0000000,3,1,10,40,casual,4.99,1.56,199.6,62.4,137.2
2022-06-28 00:00:00.0000000,3,1,11,41,casual,4.99,1.56,204.59,63.96,140.63
2022-06-28 00:00:00.0000000,3,1,12,49,casual,4.99,1.56,244.51,76.44,168.07
2022-06-28 00:00:00.0000000,3,1,13,31,casual,4.99,1.56,154.69,48.36,106.33
2022-06-28 00:00:00.0000000,3,1,14,66,casual,4.99,1.56,329.34,102.96,226.38
2022-06-28 00:00:00.0000000,3,1,15,24,casual,4.99,1.56,119.76,37.44,82.32
2022-06-28 00:00:00.0000000,3,1,16,56,casual,4.99,1.56,279.44,87.36,192.08
2022-06-28 00:00:00.0000000,3,1,17,71,casual,4.99,1.56,354.29,110.76,243.53
2022-06-28 00:00:00.0000000,3,1,18,100,casual,4.99,1.56,499,156,343
2022-06-28 00:00:00.0000000,3,1,19,79,casual,4.99,1.56,394.21,123.24,270.97
2022-06-28 00:00:00.0000000,3,1,20,71,casual,4.99,1.56,354.29,110.76,243.53
2022-06-28 00:00:00.0000000,3,1,21,89,casual,4.99,1.56,444.11,138.84,305.27
2022-06-28 00:00:00.0000000,3,1,22,50,casual,4.99,1.56,249.5,78,171.5
2022-06-28 00:00:00.0000000,3,1,23,26,casual,4.99,1.56,129.74,40.56,89.18
2022-06-29 00:00:00.0000000,3,1,0,24,casual,4.99,1.56,119.76,37.44,82.32
2022-06-29 00:00:00.0000000,3,1,1,9,casual,4.99,1.56,44.91,14.04,30.87
2022-06-29 00:00:00.0000000,3,1,2,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-29 00:00:00.0000000,3,1,3,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-29 00:00:00.0000000,3,1,4,1,casual,4.99,1.56,4.99,1.56,3.43
2022-06-29 00:00:00.0000000,3,1,5,6,casual,4.99,1.56,29.94,9.36,20.58
2022-06-29 00:00:00.0000000,3,1,6,15,casual,4.99,1.56,74.85,23.4,51.45
2022-06-29 00:00:00.0000000,3,1,7,19,casual,4.99,1.56,94.81,29.64,65.17
2022-06-29 00:00:00.0000000,3,1,8,48,casual,4.99,1.56,239.52,74.88,164.64
2022-06-29 00:00:00.0000000,3,1,9,39,casual,4.99,1.56,194.61,60.84,133.77
2022-06-29 00:00:00.0000000,3,1,10,32,casual,4.99,1.56,159.68,49.92,109.76
2022-06-29 00:00:00.0000000,3,1,11,51,casual,4.99,1.56,254.49,79.56,174.93
2022-06-29 00:00:00.0000000,3,1,12,53,casual,4.99,1.56,264.47,82.68,181.79
2022-06-29 00:00:00.0000000,3,1,13,45,casual,4.99,1.56,224.55,70.2,154.35
2022-06-29 00:00:00.0000000,3,1,14,49,casual,4.99,1.56,244.51,76.44,168.07
2022-06-29 00:00:00.0000000,3,1,15,47,casual,4.99,1.56,234.53,73.32,161.21
2022-06-29 00:00:00.0000000,3,1,16,59,casual,4.99,1.56,294.41,92.04,202.37
2022-06-29 00:00:00.0000000,3,1,17,82,casual,4.99,1.56,409.18,127.92,281.26
2022-06-29 00:00:00.0000000,3,1,18,50,casual,4.99,1.56,249.5,78,171.5
2022-06-29 00:00:00.0000000,3,1,19,60,casual,4.99,1.56,299.4,93.6,205.8
2022-06-29 00:00:00.0000000,3,1,20,53,casual,4.99,1.56,264.47,82.68,181.79
2022-06-29 00:00:00.0000000,3,1,21,41,casual,4.99,1.56,204.59,63.96,140.63
2022-06-29 00:00:00.0000000,3,1,22,34,casual,4.99,1.56,169.66,53.04,116.62
2022-06-29 00:00:00.0000000,3,1,23,6,casual,4.99,1.56,29.94,9.36,20.58
2022-06-30 00:00:00.0000000,3,1,0,4,casual,4.99,1.56,19.96,6.24,13.72
2022-06-30 00:00:00.0000000,3,1,1,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-30 00:00:00.0000000,3,1,2,7,casual,4.99,1.56,34.93,10.92,24.01
2022-06-30 00:00:00.0000000,3,1,3,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-30 00:00:00.0000000,3,1,4,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-30 00:00:00.0000000,3,1,5,3,casual,4.99,1.56,14.97,4.68,10.29
2022-06-30 00:00:00.0000000,3,1,6,6,casual,4.99,1.56,29.94,9.36,20.58
2022-06-30 00:00:00.0000000,3,1,7,10,casual,4.99,1.56,49.9,15.6,34.3
2022-06-30 00:00:00.0000000,3,1,8,26,casual,4.99,1.56,129.74,40.56,89.18
2022-06-30 00:00:00.0000000,3,1,9,41,casual,4.99,1.56,204.59,63.96,140.63
2022-06-30 00:00:00.0000000,3,1,10,96,casual,4.99,1.56,479.04,149.76,329.28
2022-06-30 00:00:00.0000000,3,1,11,102,casual,4.99,1.56,508.98,159.12,349.86
2022-06-30 00:00:00.0000000,3,1,12,143,casual,4.99,1.56,713.57,223.08,490.49
2022-06-30 00:00:00.0000000,3,1,13,105,casual,4.99,1.56,523.95,163.8,360.15
2022-06-30 00:00:00.0000000,3,1,14,114,casual,4.99,1.56,568.86,177.84,391.02
2022-06-30 00:00:00.0000000,3,1,15,117,casual,4.99,1.56,583.83,182.52,401.31
2022-06-30 00:00:00.0000000,3,1,16,109,casual,4.99,1.56,543.91,170.04,373.87
2022-06-30 00:00:00.0000000,3,1,17,131,casual,4.99,1.56,653.69,204.36,449.33
2022-06-30 00:00:00.0000000,3,1,18,91,casual,4.99,1.56,454.09,141.96,312.13
2022-06-30 00:00:00.0000000,3,1,19,134,casual,4.99,1.56,668.66,209.04,459.62
2022-06-30 00:00:00.0000000,3,1,20,88,casual,4.99,1.56,439.12,137.28,301.84
2022-06-30 00:00:00.0000000,3,1,21,48,casual,4.99,1.56,239.52,74.88,164.64
2022-06-30 00:00:00.0000000,3,1,22,38,casual,4.99,1.56,189.62,59.28,130.34
2022-06-30 00:00:00.0000000,3,1,23,33,casual,4.99,1.56,164.67,51.48,113.19
2022-07-01 00:00:00.0000000,3,1,0,27,casual,4.99,1.56,134.73,42.12,92.61
2022-07-01 00:00:00.0000000,3,1,1,12,casual,4.99,1.56,59.88,18.72,41.16
2022-07-01 00:00:00.0000000,3,1,2,21,casual,4.99,1.56,104.79,32.76,72.03
2022-07-01 00:00:00.0000000,3,1,3,6,casual,4.99,1.56,29.94,9.36,20.58
2022-07-01 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-07-01 00:00:00.0000000,3,1,5,3,casual,4.99,1.56,14.97,4.68,10.29
2022-07-01 00:00:00.0000000,3,1,6,8,casual,4.99,1.56,39.92,12.48,27.44
2022-07-01 00:00:00.0000000,3,1,7,13,casual,4.99,1.56,64.87,20.28,44.59
2022-07-01 00:00:00.0000000,3,1,8,36,casual,4.99,1.56,179.64,56.16,123.48
2022-07-01 00:00:00.0000000,3,1,9,51,casual,4.99,1.56,254.49,79.56,174.93
2022-07-01 00:00:00.0000000,3,1,10,98,casual,4.99,1.56,489.02,152.88,336.14
2022-07-01 00:00:00.0000000,3,1,11,121,casual,4.99,1.56,603.79,188.76,415.03
2022-07-01 00:00:00.0000000,3,1,12,114,casual,4.99,1.56,568.86,177.84,391.02
2022-07-01 00:00:00.0000000,3,1,13,111,casual,4.99,1.56,553.89,173.16,380.73
2022-07-01 00:00:00.0000000,3,1,14,98,casual,4.99,1.56,489.02,152.88,336.14
2022-07-01 00:00:00.0000000,3,1,15,101,casual,4.99,1.56,503.99,157.56,346.43
2022-07-01 00:00:00.0000000,3,1,16,85,casual,4.99,1.56,424.15,132.6,291.55
2022-07-01 00:00:00.0000000,3,1,17,90,casual,4.99,1.56,449.1,140.4,308.7
2022-07-01 00:00:00.0000000,3,1,18,95,casual,4.99,1.56,474.05,148.2,325.85
2022-07-01 00:00:00.0000000,3,1,19,103,casual,4.99,1.56,513.97,160.68,353.29
2022-07-01 00:00:00.0000000,3,1,20,88,casual,4.99,1.56,439.12,137.28,301.84
2022-07-01 00:00:00.0000000,3,1,21,77,casual,4.99,1.56,384.23,120.12,264.11
2022-07-01 00:00:00.0000000,3,1,22,41,casual,4.99,1.56,204.59,63.96,140.63
2022-07-01 00:00:00.0000000,3,1,23,22,casual,4.99,1.56,109.78,34.32,75.46
2022-07-02 00:00:00.0000000,3,1,0,12,casual,4.99,1.56,59.88,18.72,41.16
2022-07-02 00:00:00.0000000,3,1,1,3,casual,4.99,1.56,14.97,4.68,10.29
2022-07-02 00:00:00.0000000,3,1,2,1,casual,4.99,1.56,4.99,1.56,3.43
2022-07-02 00:00:00.0000000,3,1,3,0,casual,4.99,1.56,0,0,0
2022-07-02 00:00:00.0000000,3,1,4,2,casual,4.99,1.56,9.98,3.12,6.86
2022-07-02 00:00:00.0000000,3,1,5,3,casual,4.99,1.56,14.97,4.68,10.29
2022-07-02 00:00:00.0000000,3,1,6,4,casual,4.99,1.56,19.96,6.24,13.72
2022-07-02 00:00:00.0000000,3,1,7,8,casual,4.99,1.56,39.92,12.48,27.44
2022-07-02 00:00:00.0000000,3,1,8,20,casual,4.99,1.56,99.8,31.2,68.6
2022-07-02 00:00:00.0000000,3,1,9,56,casual,4.99,1.56,279.44,87.36,192.08
2022-07-02 00:00:00.0000000,3,1,10,70,casual,4.99,1.56,349.3,109.2,240.1
2022-07-02 00:00:00.0000000,3,1,11,67,casual,4.99,1.56,334.33,104.52,229.81
2022-07-02 00:00:00.0000000,3,1,12,74,casual,4.99,1.56,369.26,115.44,253.82
2022-07-02 00:00:00.0000000,3,1,13,74,casual,4.99,1.56,369.26,115.44,253.82
2022-07-02 00:00:00.0000000,3,1,14,79,casual,4.99,1.56,394.21,123.24,270.97
2022-07-02 00:00:00.0000000,3,1,15,59,casual,4.99,1.56,294.41,92.04,202.37
2022-07-02 00:00:00.0000000,3,1,16,61,casual,4.99,1.56,304.39,95.16,209.23
2022-07-02 00:00:00.0000000,3,1,17,82,casual,4.99,1.56,409.18,127.92,281.26
2022-07-02 00:00:00.0000000,3,1,18,72,casual,4.99,1.56,359.28,112.32,246.96
2022-07-02 00:00:00.0000000,3,1,19,71,casual,4.99,1.56,354.29,110.76,243.53
2022-07-02 00:00:00.0000000,3,1,20,38,casual,4.99,1.56,189.62,59.28,130.34
2022-07-02 00:00:00.0000000,3,1,21,17,casual,4.99,1.56,84.83,26.52,58.31
2022-07-02 00:00:00.0000000,3,1,22,19,casual,4.99,1.56,94.81,29.64,65.17
2022-07-02 00:00:00.0000000,3,1,23,12,casual,4.99,1.56,59.88,18.72,41.16
2022-07-03 00:00:00.0000000,3,1,0,9,casual,4.99,1.56,44.91,14.04,30.87
2022-07-03 00:00:00.0000000,3,1,1,5,casual,4.99,1.56,24.95,7.8,17.15
2022-07-03 00:00:00.0000000,3,1,2,2,casual,4.99,1.56,9.98,3.12,6.86
2022-07-03 00:00:00.0000000,3,1,3,0,casual,4.99,1.56,0,0,0
2022-07-03 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-07-03 00:00:00.0000000,3,1,5,2,casual,4.99,1.56,9.98,3.12,6.86
2022-07-03 00:00:00.0000000,3,1,6,5,casual,4.99,1.56,24.95,7.8,17.15
2022-07-03 00:00:00.0000000,3,1,7,21,casual,4.99,1.56,104.79,32.76,72.03
2022-07-03 00:00:00.0000000,3,1,8,42,casual,4.99,1.56,209.58,65.52,144.06
2022-07-03 00:00:00.0000000,3,1,9,46,casual,4.99,1.56,229.54,71.76,157.78
2022-07-03 00:00:00.0000000,3,1,10,56,casual,4.99,1.56,279.44,87.36,192.08
2022-07-03 00:00:00.0000000,3,1,11,66,casual,4.99,1.56,329.34,102.96,226.38
2022-07-03 00:00:00.0000000,3,1,12,74,casual,4.99,1.56,369.26,115.44,253.82
2022-07-03 00:00:00.0000000,3,1,13,80,casual,4.99,1.56,399.2,124.8,274.4
2022-07-03 00:00:00.0000000,3,1,14,69,casual,4.99,1.56,344.31,107.64,236.67
2022-07-03 00:00:00.0000000,3,1,15,71,casual,4.99,1.56,354.29,110.76,243.53
2022-07-03 00:00:00.0000000,3,1,16,90,casual,4.99,1.56,449.1,140.4,308.7
2022-07-03 00:00:00.0000000,3,1,17,102,casual,4.99,1.56,508.98,159.12,349.86
2022-07-03 00:00:00.0000000,3,1,18,85,casual,4.99,1.56,424.15,132.6,291.55
2022-07-03 00:00:00.0000000,3,1,19,66,casual,4.99,1.56,329.34,102.96,226.38
2022-07-03 00:00:00.0000000,3,1,20,80,casual,4.99,1.56,399.2,124.8,274.4
2022-07-03 00:00:00.0000000,3,1,21,36,casual,4.99,1.56,179.64,56.16,123.48
2022-07-03 00:00:00.0000000,3,1,22,26,casual,4.99,1.56,129.74,40.56,89.18
2022-07-03 00:00:00.0000000,3,1,23,19,casual,4.99,1.56,94.81,29.64,65.17
2022-07-04 00:00:00.0000000,3,1,0,19,casual,4.99,1.56,94.81,29.64,65.17
2022-07-04 00:00:00.0000000,3,1,1,27,casual,4.99,1.56,134.73,42.12,92.61
2022-07-04 00:00:00.0000000,3,1,2,27,casual,4.99,1.56,134.73,42.12,92.61
2022-07-04 00:00:00.0000000,3,1,3,9,casual,4.99,1.56,44.91,14.04,30.87
2022-07-04 00:00:00.0000000,3,1,4,5,casual,4.99,1.56,24.95,7.8,17.15
2022-07-04 00:00:00.0000000,3,1,5,5,casual,4.99,1.56,24.95,7.8,17.15
2022-07-04 00:00:00.0000000,3,1,6,9,casual,4.99,1.56,44.91,14.04,30.87
2022-07-04 00:00:00.0000000,3,1,7,10,casual,4.99,1.56,49.9,15.6,34.3
2022-07-04 00:00:00.0000000,3,1,8,43,casual,4.99,1.56,214.57,67.08,147.49
2022-07-04 00:00:00.0000000,3,1,9,90,casual,4.99,1.56,449.1,140.4,308.7
2022-07-04 00:00:00.0000000,3,1,10,143,casual,4.99,1.56,713.57,223.08,490.49
2022-07-04 00:00:00.0000000,3,1,11,164,casual,4.99,1.56,818.36,255.84,562.52
2022-07-04 00:00:00.0000000,3,1,12,164,casual,4.99,1.56,818.36,255.84,562.52
2022-07-04 00:00:00.0000000,3,1,13,177,casual,4.99,1.56,883.23,276.12,607.11
2022-07-04 00:00:00.0000000,3,1,14,190,casual,4.99,1.56,948.1,296.4,651.7
2022-07-04 00:00:00.0000000,3,1,15,155,casual,4.99,1.56,773.45,241.8,531.65
2022-07-04 00:00:00.0000000,3,1,16,163,casual,4.99,1.56,813.37,254.28,559.09
2022-07-04 00:00:00.0000000,3,1,17,161,casual,4.99,1.56,803.39,251.16,552.23
2022-07-04 00:00:00.0000000,3,1,18,159,casual,4.99,1.56,793.41,248.04,545.37
2022-07-04 00:00:00.0000000,3,1,19,177,casual,4.99,1.56,883.23,276.12,607.11
2022-07-04 00:00:00.0000000,3,1,20,237,casual,4.99,1.56,1182.63,369.72,812.91
2022-07-04 00:00:00.0000000,3,1,21,222,casual,4.99,1.56,1107.78,346.32,761.46
2022-07-04 00:00:00.0000000,3,1,22,175,casual,4.99,1.56,873.25,273,600.25
2022-07-04 00:00:00.0000000,3,1,23,31,casual,4.99,1.56,154.69,48.36,106.33
2022-07-05 00:00:00.0000000,3,1,0,17,casual,4.99,1.56,84.83,26.52,58.31
2022-07-05 00:00:00.0000000,3,1,1,6,casual,4.99,1.56,29.94,9.36,20.58
2022-07-05 00:00:00.0000000,3,1,2,4,casual,4.99,1.56,19.96,6.24,13.72
2022-07-05 00:00:00.0000000,3,1,3,2,casual,4.99,1.56,9.98,3.12,6.86
2022-07-05 00:00:00.0000000,3,1,4,0,casual,4.99,1.56,0,0,0
2022-07-05 00:00:00.0000000,3,1,5,1,casual,4.99,1.56,4.99,1.56,3.43
2022-07-05 00:00:00.0000000,3,1,6,3,casual,4.99,1.56,14.97,4.68,10.29
2022-07-05 00:00:00.0000000,3,1,7,27,casual,4.99,1.56,134.73,42.12,92.61
2022-07-05 00:00:00.0000000,3,1,8,36,casual,4.99,1.56,179.64,56.16,123.48
2022-07-05 00:00:00.0000000,3,1,9,47,casual,4.99,1.56,234.53,73.32,161.21
2022-07-05 00:00:00.0000000,3,1,10,69,casual,4.99,1.56,344.31,107.64,236.67
2022-07-05 00:00:00.0000000,3,1,11,107,casual,4.99,1.56,533.93,166.92,367.01
2022-07-05 00:00:00.0000000,3,1,12,88,casual,4.99,1.56,439.12,137.28,301.84
2022-07-05 00:00:00.0000000,3,1,13,129,casual,4.99,1.56,643.71,201.24,442.47
2022-07-05 00:00:00.0000000,3,1,14,87,casual,4.99,1.56,434.13,135.72,298.41
2022-07-05 00:00:00.0000000,3,1,15,71,casual,4.99,1.56,354.29,110.76,243.53
2022-07-05 00:00:00.0000000,3,1,16,109,casual,4.99,1.56,543.91,170.04,373.87
2022-07-05 00:00:00.0000000,3,1,17,114,casual,4.99,1.56,568.86,177.84,391.02
2022-07-05 00:00:00.0000000,3,1,18,96,casual,4.99,1.56,479.04,149.76,329.28
2022-07-05 00:00:00.0000000,3,1,19,128,casual,4.99,1.56,638.72,199.68,439.04
2022-07-05 00:00:00.0000000,3,1,20,78,casual,4.99,1.56,389.22,121.68,267.54
2022-07-05 00:00:00.0000000,3,1,21,91,casual,4.99,1.56,454.09,141.96,312.13
2022-07-05 00:00:00.0000000,3,1,22,63,casual,4.99,1.56,314.37,98.28,216.09
2022-07-05 00:00:00.0000000,3,1,23,32,casual,4.99,1.56,159.68,49.92,109.76
2022-07-06 00:00:00.0000000,3,1,0,39,casual,4.99,1.56,194.61,60.84,133.77
2022-07-06 00:00:00.0000000,3,1,1,7,casual,4.99,1.56,34.93,10.92,24.01
2022-07-06 00:00:00.0000000,3,1,2,4,casual,4.99,1.56,19.96,6.24,13.72
2022-07-06 00:00:00.0000000,3,1,3,1,casual,4.99,1.56,4.99,1.56,3.43
2022-07-06 00:00:00.0000000,3,1,4,2,casual,4.99,1.56,9.98,3.12,6.86
2022-07-06 00:00:00.0000000,3,1,5,4,casual,4.99,1.56,19.96,6.24,13.72
2022-07-06 00:00:00.0000000,3,1,6,4,casual,4.99,1.56,19.96,6.24,13.72
2022-07-06 00:00:00.0000000,3,1,7,20,casual,4.99,1.56,99.8,31.2,68.6
2022-07-06 00:00:00.0000000,3,1,8,28,casual,4.99,1.56,139.72,43.68,96.04
2022-07-06 00:00:00.0000000,3,1,9,55,casual,4.99,1.56,274.45,85.8,188.65
2022-07-06 00:00:00.0000000,3,1,10,80,casual,4.99,1.56,399.2,124.8,274.4
2022-07-06 00:00:00.0000000,3,1,11,92,casual,4.99,1.56,459.08,143.52,315.56
2022-07-06 00:00:00.0000000,3,1,12,111,casual,4.99,1.56,553.89,173.16,380.73
2022-07-06 00:00:00.0000000,3,1,13,99,casual,4.99,1.56,494.01,154.44,339.57
2022-07-06 00:00:00.0000000,3,1,14,91,casual,4.99,1.56,454.09,141.96,312.13
2022-07-06 00:00:00.0000000,3,1,15,79,casual,4.99,1.56,394.21,123.24,270.97
2022-07-06 00:00:00.0000000,3,1,16,69,casual,4.99,1.56,344.31,107.64,236.67
2022-07-06 00:00:00.0000000,3,1,17,90,casual,4.99,1.56,449.1,140.4,308.7
2022-07-06 00:00:00.0000000,3,1,18,106,casual,4.99,1.56,528.94,165.36,363.58
2022-07-06 00:00:00.0000000,3,1,19,112,casual,4.99,1.56,558.88,174.72,384.16
2022-07-06 00:00:00.0000000,3,1,20,91,casual,4.99,1.56,454.09,141.96,312.13
2022-07-06 00:00:00.0000000,3,1,21,77,casual,4.99,1.56,384.23,120.12,264.11
2022-07-06 00:00:00.0000000,3,1,22,78,casual,4.99,1.56,389.22,121.68,267.54
2022-07-06 00:00:00.0000000,3,1,23,27,casual,4.99,1.56,134.73,42.12,92.61
2022-07-07 00:00:00.0000000,3,1,0,35,casual,4.99,1.56,174.65,54.6,120.05
